Local Time,Unix Time (s),ouPresentCompressorFreq,ouTemperatureOutdoor,iuAirFlowRate,tabTsense0,humidityIndoor.0,Liq. T.,Suc. T.,ouCompressorCurrent,ouInputVoltage,ouInputCurrent,Unnamed: 12,OAT Shade T.,iuDAT,Unix Time (s).1,Dis. P.,Liq. P.,Suc. P.,NC P.,Dis. T.,Liq. T..1,Suc. T..1,Sump T.,OAT Shade T..1,OAT Sun T.,Cond Bend 2,Cond Bend 9,Cond Bend 20,Cond Bend 26,Cond Bend 58,Cond Bend 75,Sat. Dis. T.,Sat. Liq. T.,Sat. Suc. T.,Dis. Super Heat,Liq. Subcool,Suc. Super Heat,Torque (Input),RPM (FB),Mech P.,Average P.,Motor Eff (Calc),CFM (Calc),Static (Calc),SC_average,SH_average,Suction,Liquid,Comp Count,SH Smooth,Count,Baseline_SC,σ,Fault_1,Fault_2,CFM,Persistence1,Persistence2,Counter,iuDAT_filled,SensibleCapacity,Predicted Comp. Power,Actual Comp. Power,IDWB,Predict Sensible Capacity,ST_Ratio,Predict Comp. Power from Compressor Map
2018-07-12 05:40:00,1531392120.0,18.0,80.04,442.2,73.92,53.3,85.341429582,60.30279533600001,6.2414,250.4,3.9194000000000004,,82.19719895,45.800000000000004,1531392120.0,269.33230055999996,267.17598784,126.48537526,-82.609177722,129.98738038000002,85.341429582,60.30279533600001,72.238577028,82.19719895,80.40963484400001,86.94391659,87.74091136199999,86.521064474,86.979924096,86.528684996,86.96606484399999,88.99221313199999,88.46228492399999,43.089905496,40.99516723799999,3.120855345,17.212889842000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5222248217999996,19.271695702,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.800000000000004,11196.661390000003,799.8022715999999,959.95,62.647071064,10497.6,0.0,880.5706491999999
2018-07-12 05:45:00,1531392420.0,0.0,82.05999999999999,0.0,73.85999999999999,54.0,82.88690331000001,72.93347211400001,0.0,251.0,0.2602,,82.922699638,54.58,1531392420.0,255.66455092,255.23914464,157.49697232000003,-82.31497437800002,107.68471703999998,82.88690331000001,72.93347211400001,74.40029364,82.922699638,80.28642345,84.554401934,84.804068554,84.07812704800001,84.184433778,84.005921438,83.59714928999999,85.549135632,85.43929262000002,55.664570296,22.135581416,2.552389307,17.268901826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6468465694,16.168654024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.58,0.0,0.0,0.0,62.787949784,0.0,0.0,0.0
2018-07-12 05:50:00,1531392720.0,19.8,81.56,346.2,74.16,53.6,84.45742374800001,60.432788728000006,6.174200000000001,250.4,4.2602,,82.502782174,51.4,1531392720.0,269.20423448,265.18061924000006,127.59066401999999,-82.68321080000001,121.27684417999998,84.45742374800001,60.432788728000006,74.993299688,82.502782174,80.37091129199999,86.60770148399999,87.172114126,85.97750972200001,86.46335434,85.48428776800002,86.29463881800001,88.93227512000001,87.940182754,43.482490049999996,32.344569064,3.482759,16.950298682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0003190644,18.148367252000003,1.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,9997.019098,940.91538,1045.15,62.931373780000015,10915.6,0.0,975.6378636
2018-07-12 05:55:00,1531393020.0,11.8,80.25999999999999,326.8,73.9,54.3,85.136918926,61.374712106000004,4.174200000000001,250.6,2.6592,,82.25360972799999,47.099999999999994,1531393020.0,267.41840444,265.55457135999995,131.14839848,-82.55453419,128.68321758,85.136918926,61.374712106000004,74.19075756,82.25360972799999,80.439668752,86.716132844,87.398208054,86.33567429399999,86.642833038,86.316751444,86.60487624,88.513221554,88.053882878,44.988364616,40.169996026,2.9169639480000003,16.386347494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3788698252,16.555147971999997,1.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.099999999999994,7485.268048000001,521.7072816,634.95,62.902353896,6757.0,0.0,577.2919958
2018-07-12 06:00:00,1531393320.0,0.0,82.38,0.0,73.9,54.0,82.69993939000001,73.561788858,0.0,251.0,0.199,,82.851580342,55.44000000000001,1531393320.0,253.94709094,253.74740493999997,158.30335002,-82.310585342,106.56499444,82.69993939000001,73.561788858,76.09772839600001,82.851580342,80.24624340999999,84.302162772,84.484626178,83.84948895599999,83.87136279400002,83.801052796,83.406664172,85.10518303399999,85.053464402,55.95825641399999,21.459811418,2.353525012,17.603532444000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4411263292000003,16.143164868,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.44000000000001,0.0,0.0,0.0,62.821315236,0.0,0.0,0.0
2018-07-12 06:05:00,1531393620.0,26.0,81.5,461.6,74.16000000000001,53.8,84.740773706,63.156813998,8.2102,250.2,5.4204,,82.562849414,50.08,1531393620.0,270.44986792,266.81048982000004,123.69303696,-82.72569085800001,125.16692706399999,84.740773706,63.156813998,76.21476292400001,82.562849414,80.351638766,86.756069098,87.31837752800001,86.146673462,86.64603646399999,85.686675562,86.590793646,89.247636256,88.35116810999999,41.881489126000005,35.91929083,3.610394402,21.275324874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0382816318000003,20.335217128,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.08,12958.636004,1236.9547467999998,1345.15,62.985671167999996,14334.6,0.0,1267.0674362
2018-07-12 06:10:00,1531393920.0,5.8,80.5,213.4,73.86,54.4,84.35067133200002,65.670820914,2.1,251.2,1.4194,,82.58610481399998,49.52,1531393920.0,261.8511624,260.94348384000006,144.40242536,-82.433202946,123.88840918000001,84.35067133200002,65.670820914,75.995075622,82.58610481399998,80.401942162,85.893919356,86.35486258200001,85.567106134,85.718991516,85.497936426,85.366464536,87.11735035199999,86.89170933800001,50.416831892000005,36.77105883,2.541038005,15.253989021999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0980272184,17.659039888000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.52,3748.8821620000003,254.4297922,311.18979999999993,62.895499866,3342.6,0.0,283.8084192
2018-07-12 06:15:00,1531394220.0,0.0,82.46000000000001,0.0,73.96,53.7,82.536886816,74.60337709000001,0.0,253.0,0.21940000000000004,,83.283439928,56.6,1531394220.0,253.98343178,253.31709091999997,159.50041744000004,-82.335321986,104.52273476,82.536886816,74.60337709000001,77.94450137999999,83.283439928,80.469688314,84.30458541200001,84.481992418,83.803487682,83.84787402,83.68787695,83.242954368,85.115170232,84.942246266,56.392062626000005,19.407564534000002,2.405359451,18.211314465999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4074033571999998,16.605980394000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.6,0.0,0.0,0.0,62.790491434,0.0,0.0,0.0
2018-07-12 06:20:00,1531394520.0,29.2,81.08,577.0,74.17999999999999,53.7,85.656723092,59.966940816,10.0384,253.2,6.539800000000001,,82.501708538,48.779999999999994,1531394520.0,275.0349435,270.74632094000003,117.49837518,-82.772213198,131.04712260000002,85.656723092,59.966940816,77.22882412800001,82.501708538,80.655892014,87.79431444400001,88.30437489,87.038070618,87.59735279399999,86.517300296,87.680489584,90.392706004,89.341172648,39.338582756,40.654416598,3.684449551,20.62835806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1842606376000004,20.286639578,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.779999999999994,15870.267816000001,1319.58303248,1655.6694,62.97531041800001,16830.2,0.0,1416.47258364
2018-07-12 06:25:00,1531394820.0,0.0,81.4,100.0,73.92,54.2,83.98349980600001,68.606407502,0.0,252.8,0.199,,82.942655062,51.260000000000005,1531394820.0,259.89982268,259.50592322,152.21330230000004,-82.309005016,119.70598934,83.98349980600001,68.606407502,77.175664774,82.942655062,80.77873078600001,85.74223118799999,86.10754819,85.346163312,85.34420175199999,85.28881521000001,84.85284694599999,86.63574544800001,86.53479100199999,53.654273249999996,33.070243894,2.5512911970000003,14.952134255999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.932426564,16.240039451999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.260000000000005,0.0,0.0,0.0,62.892334886,0.0,0.0,0.0
2018-07-12 06:30:00,1531395120.0,0.0,83.14,0.0,74.1,53.4,82.62782666,74.96008486999999,0.0,251.4,0.21939999999999998,,83.54751501000001,56.7,1531395120.0,256.4341407,255.04057045999997,156.6000503,-82.357614258,104.02674146,82.62782666,74.96008486999999,79.012590076,83.54751501000001,80.78269978400002,84.627972128,84.80063794,83.971745784,84.048761964,83.943987606,83.46566531799999,85.74468035400001,85.388065426,55.29258783600001,18.282061084,2.7602387640000003,19.667497034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6753937756,17.930982227999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.7,0.0,0.0,0.0,62.82632770600001,0.0,0.0,0.0
2018-07-12 06:35:00,1531395420.0,31.8,80.91999999999999,577.0,74.05999999999999,54.0,86.32442394,58.256753514,10.2976,251.0,6.7398,,82.639450988,46.71999999999999,1531395420.0,277.05579872000004,273.26166765999994,114.76662752,-82.76690375000001,136.59919546,86.32442394,58.256753514,77.61733188999999,82.639450988,80.92460218,88.360923652,89.040028446,87.68020672399999,88.26656195400001,87.319904788,88.491860934,90.89910655999999,89.974808318,38.254072354,45.700088922000006,3.650384382,20.002681164000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4878546555999996,21.006557486000002,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.71999999999999,17082.406381999997,1489.9219752,1691.6898,62.955817466000006,17636.6,0.0,1559.3967226
2018-07-12 06:40:00,1531395720.0,0.0,81.66,0.0,73.84,54.4,83.92453311,70.812521934,0.0,252.0,0.21939999999999998,,83.459124362,53.0,1531395720.0,260.12943228,259.63401796000005,156.08333034000003,-82.29773689599999,116.30752213999999,83.92453311,70.812521934,78.373142466,83.459124362,80.87139248999999,85.68505843599999,86.023006858,85.252663128,85.181106574,85.122399954,84.557623786,86.69468653000001,86.568152626,55.14659983200001,29.612835592,2.6436195155999997,15.665922104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9078396021999997,16.072892222,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,62.87879444600001,0.0,0.0,0.0
2018-07-12 06:45:00,1531396020.0,6.6,83.26,115.4,74.04,53.8,82.89310538200002,74.816722712,1.9655999999999998,251.0,1.4388,,83.62132374400001,56.839999999999996,1531396020.0,257.92681232,256.14915964,154.33858840000002,-82.44396226799999,105.91049009999999,82.89310538200002,74.816722712,79.96305752999999,83.62132374400001,80.77442680200001,84.947468608,85.128194826,84.158711442,84.343018184,84.13622376000001,83.78976186399998,86.11724326,85.66948103200001,54.385212732,19.793246834,2.77637565,20.431509988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6147887894,18.504327256,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.839999999999996,2286.818118,330.5811923999999,319.9,62.884938098,3571.6,0.0,305.14173
2018-07-12 06:50:00,1531396320.0,25.4,80.56000000000002,461.6,73.94,54.2,86.45624714600001,58.788927347999994,8.485800000000001,250.2,5.4796000000000005,,82.924232988,46.38,1531396320.0,276.07481898000003,272.8834040600001,118.07443350000001,-82.72640204800001,137.14886396,86.45624714600001,58.788927347999994,78.090941006,82.924232988,80.874284298,88.127983126,89.00613849,87.745920978,88.26943526400001,87.47871881,88.41497528400001,90.656059254,89.87996326800001,39.600752892,46.492804708,3.423716124,19.188174452000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4122455402,21.284815276,1.0,1.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.38,14045.811832000001,1180.3339838,1359.95,62.90899419,14071.6,0.0,1261.4424910000002
2018-07-12 06:55:00,1531396620.0,0.0,82.62,0.0,73.8,54.1,83.79407694,72.030006274,0.0,251.4,0.21939999999999998,,83.29104862,54.2,1531396620.0,259.1998671,258.67385006,156.88200390000003,-82.305433108,114.44902932,83.79407694,72.030006274,79.34518306200002,83.29104862,80.71948972599999,85.59082484000001,85.78252486599999,85.093098778,85.11147127199999,84.97564481,84.502587662,86.456593496,86.32200020599998,55.43972357399999,27.992435837999995,2.527923269,16.590282702000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7520466882,16.099570942,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.2,0.0,0.0,0.0,62.764381168,0.0,0.0,0.0
2018-07-12 07:00:00,1531396920.0,11.6,83.22,230.8,74.05999999999999,53.6,83.429111076,73.06462256,3.8446,251.2,2.5194,,83.329650244,56.160000000000004,1531396920.0,261.50381248,259.26504353999997,147.61348392,-82.480645994,111.25654592000001,83.429111076,73.06462256,80.65426794,83.329650244,80.89183495,85.46166251,85.749410804,84.82368991000001,84.981434158,84.47936852199999,84.60188293399999,86.99988903800002,86.444963226,51.635770488000006,24.256656888000002,3.0158521489999996,21.428852076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6256970358000005,19.379237796,1.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.160000000000004,4936.028179999999,547.2739706,602.4,62.847172478000005,6623.6,0.0,544.9221881999999
2018-07-12 07:05:00,1531397220.0,19.4,80.84,346.2,73.82000000000001,54.3,86.370808456,59.309177424,6.2703999999999995,251.0,4.2796,,83.02966231600001,46.68,1531397220.0,274.13563036,271.46005994,125.27044570000001,-82.624462256,134.89381663999998,86.370808456,59.309177424,78.208391638,83.02966231600001,81.19941148400001,88.11419966999999,88.80014459000002,87.729829508,88.05566874,87.508188902,88.005140336,90.179064568,89.52830691400001,42.548039184,44.71475208,3.157498458,16.761138241999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4014508354,19.925336714000004,1.0,1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.68,10846.76572,915.6372031999999,1054.2,62.835009258,10638.0,0.0,967.7933552000001
2018-07-12 07:10:00,1531397520.0,0.0,82.98,0.0,73.82000000000001,53.8,83.92486568800001,73.39729186999999,0.0,251.0,0.199,,83.624994326,54.81999999999999,1531397520.0,260.35078572000003,259.63339864,156.58063842,-82.349033196,111.3950564,83.92486568800001,73.39729186999999,80.16644291600001,83.624994326,80.98957174,85.857786132,86.041092912,85.28449726199999,85.239730232,85.15912328,84.673969388,86.749584468,86.56674138399998,55.329667421999986,24.645471956,2.6418756979999998,18.067624452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7638356536,16.521933668,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.81999999999999,0.0,0.0,0.0,62.700224974,0.0,0.0,0.0
2018-07-12 07:15:00,1531397820.0,13.2,83.0,230.8,74.03999999999999,53.7,84.255149664,69.41894277000002,4.0906,250.6,2.8398,,83.11265501,54.620000000000005,1531397820.0,266.21903874,263.17407332000005,138.47138977999998,-82.59743513599999,116.85502890000001,84.255149664,69.41894277000002,80.764851048,83.11265501,80.87142552200001,86.16202911,86.613079734,85.592645912,85.89419728200001,85.22563149999999,85.64678386,88.182192106,87.430662228,47.956158594,28.672836798000002,3.1755125630000003,21.462784176000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7426073757999996,20.427557818,1.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.620000000000005,5948.226362,641.780184,675.0,62.857542681999995,7179.8,0.0,656.0733210000001
2018-07-12 07:20:00,1531398120.0,12.8,80.78,334.8,73.78,54.1,85.44530670200001,62.697565218,4.2421999999999995,250.8,2.8796,,82.909650208,48.04,1531398120.0,267.90604614,266.2139963,134.55059184,-82.534004478,130.21477104000002,85.44530670200001,62.697565218,78.768387476,82.909650208,80.85902744,87.00002012,87.60263859599999,86.577710676,86.717196466,86.61143201,86.61894629600002,88.626733624,88.21308771599999,46.360749856000005,41.588037418000006,2.7677810140000005,16.336815364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2783018355999998,18.933683654,1.0,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.04,7272.831393999999,595.3869146,691.3897999999999,62.747660180000004,7079.6,0.0,636.763925
2018-07-12 07:25:00,1531398420.0,0.0,83.02,0.0,73.88,53.3,82.915069732,74.727242778,0.0,251.0,0.2398,,82.973181804,55.7,1531398420.0,255.00088020000004,254.39880279999997,157.93095203999997,-82.31964780199999,107.61128572,82.915069732,74.727242778,80.745836824,82.973181804,81.055509358,84.55917002,84.63706154799999,83.84947131199999,83.87375976000001,83.91182541599999,83.595438266,85.37835816,85.222514532,55.822653684,22.232927576,2.307444799,18.904589098000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3384395696,17.157253456,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.7,0.0,0.0,0.0,62.615028178,0.0,0.0,0.0
2018-07-12 07:30:00,1531398720.0,20.0,82.54,346.2,74.03999999999999,53.5,84.492831412,67.36193267799999,6.0038,251.0,4.2194,,83.14625545,54.44,1531398720.0,268.02870285999995,264.73025342,137.12889212,-82.58501718,118.216059,84.492831412,67.36193267799999,81.014129828,83.14625545,81.441226814,86.44099294200001,86.867914998,85.824284074,86.180954592,85.255603126,86.0433199,88.60606317999999,87.79691558,47.394652608,29.609995826,3.3040841706000004,19.96728007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7044692144000004,20.264508102,1.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.44,8197.5556594,980.9410204,1039.0898000000002,62.803332962,10897.2,0.0,979.5808033999999
2018-07-12 07:35:00,1531399020.0,12.6,81.62,230.8,73.78,53.9,86.33528932399999,62.64318815399999,4.286,251.6,2.8796,,83.442084518,48.779999999999994,1531399020.0,271.51415296000005,270.10772764,136.40114856,-82.47789631799999,129.37766014000002,86.33528932399999,62.64318815399999,78.803545056,83.442084518,81.82626021399999,88.04185448199999,88.54201764999999,87.50164269,87.73523406000001,87.370115746,87.518656824,89.532420478,89.19083474,47.172362116,39.845239658,2.855545416,15.47082604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.329937382,17.033496788,1.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.779999999999994,7385.297858,587.3440924,695.5704,62.693785126,6995.6,0.0,625.4128668
